idnum	idacr	year	pop	source
367	LAT	1919	1629.00	0
367	LAT	1920	1663.00	0
367	LAT	1921	1698.00	0
367	LAT	1922	1734.00	0
367	LAT	1923	1770.00	0
367	LAT	1924	1807.00	0
367	LAT	1925	1845.00	0
367	LAT	1926	1858.00	0
367	LAT	1927	1870.00	0
367	LAT	1928	1883.00	0
367	LAT	1929	1891.00	0
367	LAT	1930	1900.00	0
367	LAT	1931	1910.00	0
367	LAT	1932	1920.00	0
367	LAT	1933	1930.00	0
367	LAT	1934	1940.00	0
367	LAT	1935	1950.00	0
367	LAT	1936	1960.00	0
367	LAT	1937	1970.00	0
367	LAT	1938	1980.00	0
367	LAT	1939	1990.00	0
367	LAT	1940	2000.00	0
367	LAT	1991	2662.00	0
367	LAT	1992	2632.00	0
367	LAT	1993	2586.00	0
367	LAT	1994	2548.00	0
367	LAT	1995	2516.00	0
367	LAT	1996	2491.00	0
367	LAT	1997	2474.00	0
367	LAT	1998	2424.00	0
367	LAT	1999	2389.00	0
367	LAT	2000	2357.00	0
367	LAT	2001	2357.00	0
367	LAT	2002	2357.00	3
367	LAT	2003	2357.00	3
367	LAT	2004	2357.00	3
368	LIT	1918	2029.00	0
368	LIT	1919	2053.00	0
368	LIT	1920	2078.00	0
368	LIT	1921	2103.00	0
368	LIT	1922	2128.00	0
368	LIT	1923	2154.00	0
368	LIT	1924	2180.00	0
368	LIT	1925	2206.00	0
368	LIT	1926	2232.00	0
368	LIT	1927	2259.00	0
368	LIT	1928	2286.00	0
368	LIT	1929	2313.00	0
368	LIT	1930	2340.00	0
368	LIT	1931	2367.00	0
368	LIT	1932	2395.00	0
368	LIT	1933	2423.00	0
368	LIT	1934	2451.00	0
368	LIT	1935	2475.00	0
368	LIT	1936	2500.00	0
368	LIT	1937	2525.00	0
368	LIT	1938	2550.00	0
368	LIT	1939	2710.00	0
368	LIT	1940	2879.00	0
368	LIT	1991	3742.00	0
368	LIT	1992	3742.00	0
368	LIT	1993	3730.00	0
368	LIT	1994	3721.00	0
368	LIT	1995	3715.00	0
368	LIT	1996	3710.00	0
368	LIT	1997	3706.00	0
368	LIT	1998	3694.00	0
368	LIT	1999	3682.00	0
368	LIT	2000	3670.00	0
368	LIT	2001	3670.00	0
368	LIT	2002	3670.00	3
368	LIT	2003	3670.00	3
368	LIT	2004	3670.00	3
369	UKR	1991	52000.00	0
369	UKR	1992	52150.00	0
369	UKR	1993	52179.00	0
369	UKR	1994	51921.00	0
369	UKR	1995	51277.00	0
369	UKR	1996	51094.00	0
369	UKR	1997	50698.00	0
369	UKR	1998	50861.00	0
369	UKR	1999	50658.00	0
369	UKR	2000	50456.00	0
369	UKR	2001	50455.00	0
369	UKR	2002	50454.00	3
369	UKR	2003	50453.00	3
369	UKR	2004	50452.00	3
370	BLR	1991	10271.00	0
370	BLR	1992	10313.00	0
370	BLR	1993	10356.00	0
370	BLR	1994	10308.00	0
370	BLR	1995	10281.00	0
370	BLR	1996	10250.00	0
370	BLR	1997	10215.00	0
370	BLR	1998	10315.00	0
370	BLR	1999	10274.00	0
370	BLR	2000	10236.00	0
370	BLR	2001	10236.00	0
370	BLR	2002	10236.00	3
370	BLR	2003	10236.00	3
370	BLR	2004	10236.00	3
371	ARM	1991	3612.00	0
371	ARM	1992	3686.00	0
371	ARM	1993	3731.00	0
371	ARM	1994	3746.00	0
371	ARM	1995	3759.00	0
371	ARM	1996	3764.00	0
371	ARM	1997	3642.00	0
371	ARM	1998	3536.00	0
371	ARM	1999	3525.00	0
371	ARM	2000	3520.00	0
371	ARM	2001	3520.00	0
371	ARM	2002	3520.00	3
371	ARM	2003	3520.00	3
371	ARM	2004	3520.00	3
372	GRG	1991	5464.00	0
372	GRG	1992	5455.00	0
372	GRG	1993	5440.00	0
372	GRG	1994	5426.00	0
372	GRG	1995	5417.00	0
372	GRG	1996	5411.00	0
372	GRG	1997	5434.00	0
372	GRG	1998	5059.00	0
372	GRG	1999	5006.00	0
372	GRG	2000	4968.00	0
372	GRG	2001	4967.00	0
372	GRG	2002	4966.00	3
372	GRG	2003	4965.00	3
372	GRG	2004	4964.00	3
373	AZE	1991	7187.00	0
373	AZE	1992	7297.00	0
373	AZE	1993	7368.00	0
373	AZE	1994	7431.00	0
373	AZE	1995	7487.00	0
373	AZE	1996	7574.00	0
373	AZE	1997	7625.00	0
373	AZE	1998	7669.00	0
373	AZE	1999	7697.00	0
373	AZE	2000	7734.00	0
373	AZE	2001	7734.00	0
373	AZE	2002	7734.00	3
373	AZE	2003	7734.00	3
373	AZE	2004	7734.00	3
375	FIN	1917	2228.00	0
375	FIN	1918	2641.00	0
375	FIN	1919	3130.00	0
375	FIN	1920	3710.00	0
375	FIN	1921	3210.00	0
375	FIN	1922	3240.00	0
375	FIN	1923	3270.00	0
375	FIN	1924	3300.00	0
375	FIN	1925	3330.00	0
375	FIN	1926	3360.00	0
375	FIN	1927	3400.00	0
375	FIN	1928	3420.00	0
375	FIN	1929	3450.00	0
375	FIN	1930	3480.00	0
375	FIN	1931	3500.00	0
375	FIN	1932	3530.00	0
375	FIN	1933	3550.00	0
375	FIN	1934	3580.00	0
375	FIN	1935	3590.00	0
375	FIN	1936	3630.00	0
375	FIN	1937	3660.00	0
375	FIN	1938	3690.00	0
375	FIN	1939	3700.00	0
375	FIN	1940	3700.00	0
375	FIN	1941	3710.00	0
375	FIN	1942	3730.00	0
375	FIN	1943	3750.00	0
375	FIN	1944	3780.00	0
375	FIN	1945	3820.00	0
375	FIN	1946	3900.00	0
375	FIN	1947	3860.00	0
375	FIN	1948	3912.00	0
375	FIN	1949	3963.00	0
375	FIN	1950	4009.00	0
375	FIN	1951	4047.00	0
375	FIN	1952	4090.00	0
375	FIN	1953	4139.00	0
375	FIN	1954	4187.00	0
375	FIN	1955	4235.00	0
375	FIN	1956	4282.00	0
375	FIN	1957	4324.00	0
375	FIN	1958	4360.00	0
375	FIN	1959	4395.00	0
375	FIN	1960	4430.00	0
375	FIN	1961	4461.00	0
375	FIN	1962	4491.00	0
375	FIN	1963	4523.00	0
375	FIN	1964	4549.00	0
375	FIN	1965	4564.00	0
375	FIN	1966	4581.00	0
375	FIN	1967	4606.00	0
375	FIN	1968	4626.00	0
375	FIN	1969	4624.00	0
375	FIN	1970	4606.00	0
375	FIN	1971	4612.00	0
375	FIN	1972	4640.00	0
375	FIN	1973	4666.00	0
375	FIN	1974	4691.00	0
375	FIN	1975	4711.00	0
375	FIN	1976	4726.00	0
375	FIN	1977	4739.00	0
375	FIN	1978	4753.00	0
375	FIN	1979	4780.00	0
375	FIN	1980	4780.00	0
375	FIN	1981	4800.00	0
375	FIN	1982	4827.00	0
375	FIN	1983	4856.00	0
375	FIN	1984	4882.00	0
375	FIN	1985	4902.00	0
375	FIN	1986	4918.00	0
375	FIN	1987	4932.00	0
375	FIN	1988	4946.00	0
375	FIN	1989	4964.00	0
375	FIN	1990	4986.00	0
375	FIN	1991	5014.00	0
375	FIN	1992	5042.00	0
375	FIN	1993	5066.00	0
375	FIN	1994	5088.00	0
375	FIN	1995	5108.00	0
375	FIN	1996	5125.00	0
375	FIN	1997	5140.00	0
375	FIN	1998	5154.00	0
375	FIN	1999	5165.00	0
375	FIN	2000	5176.00	0
375	FIN	2001	5176.00	0
375	FIN	2002	5176.00	3
375	FIN	2003	5176.00	3
375	FIN	2004	5176.00	3
380	SWD	1816	3400.00	0
380	SWD	1817	3442.00	0
380	SWD	1818	3480.00	0
380	SWD	1819	3511.00	0
380	SWD	1820	3543.00	0
380	SWD	1821	3582.00	0
380	SWD	1822	3627.00	0
380	SWD	1823	3681.00	0
380	SWD	1824	3736.00	0
380	SWD	1825	3793.00	0
380	SWD	1826	3850.00	0
380	SWD	1827	3895.00	0
380	SWD	1828	3930.00	0
380	SWD	1829	3963.00	0
380	SWD	1830	4000.00	0
380	SWD	1831	4032.00	0
380	SWD	1832	4062.00	0
380	SWD	1833	4104.00	0
380	SWD	1834	4146.00	0
380	SWD	1835	4192.00	0
380	SWD	1836	4244.00	0
380	SWD	1837	4282.00	0
380	SWD	1838	4307.00	0
380	SWD	1839	4331.00	0
380	SWD	1840	4364.00	0
380	SWD	1841	4410.00	0
380	SWD	1842	4461.00	0
380	SWD	1843	4508.00	0
380	SWD	1844	4558.00	0
380	SWD	1845	4615.00	0
380	SWD	1846	4667.00	0
380	SWD	1847	4702.00	0
380	SWD	1848	4743.00	0
380	SWD	1849	4796.00	0
380	SWD	1850	4854.00	0
380	SWD	1851	4909.00	0
380	SWD	1852	4955.00	0
380	SWD	1853	4992.00	0
380	SWD	1854	5043.00	0
380	SWD	1855	5102.00	0
380	SWD	1856	5158.00	0
380	SWD	1857	5201.00	0
380	SWD	1858	5254.00	0
380	SWD	1859	5331.00	0
380	SWD	1860	5420.00	0
380	SWD	1861	5503.00	0
380	SWD	1862	5569.00	0
380	SWD	1863	5641.00	0
380	SWD	1864	5714.00	0
380	SWD	1865	5782.00	0
380	SWD	1866	5845.00	0
380	SWD	1867	5894.00	0
380	SWD	1868	5908.00	0
380	SWD	1869	5895.00	0
380	SWD	1870	5899.00	0
380	SWD	1871	5931.00	0
380	SWD	1872	5982.00	0
380	SWD	1873	6041.00	0
380	SWD	1874	6103.00	0
380	SWD	1875	6165.00	0
380	SWD	1876	6230.00	0
380	SWD	1877	6304.00	0
380	SWD	1878	6381.00	0
380	SWD	1879	6454.00	0
380	SWD	1880	6489.00	0
380	SWD	1881	6490.00	0
380	SWD	1882	6494.00	0
380	SWD	1883	6510.00	0
380	SWD	1884	6554.00	0
380	SWD	1885	6610.00	0
380	SWD	1886	6662.00	0
380	SWD	1887	6693.00	0
380	SWD	1888	6717.00	0
380	SWD	1889	6741.00	0
380	SWD	1890	6765.00	0
380	SWD	1891	6790.00	0
380	SWD	1892	6811.00	0
380	SWD	1893	6864.00	0
380	SWD	1894	6926.00	0
380	SWD	1895	6996.00	0
380	SWD	1896	7070.00	0
380	SWD	1897	7146.00	0
380	SWD	1898	7219.00	0
380	SWD	1899	7285.00	0
380	SWD	1900	7356.00	0
380	SWD	1901	7391.00	0
380	SWD	1902	7442.00	0
380	SWD	1903	7475.00	0
380	SWD	1904	7515.00	0
380	SWD	1905	5280.00	0
380	SWD	1906	5316.00	0
380	SWD	1907	5357.00	0
380	SWD	1908	5404.00	0
380	SWD	1909	5453.00	0
380	SWD	1910	5499.00	0
380	SWD	1911	5542.00	0
380	SWD	1912	5583.00	0
380	SWD	1913	5621.00	0
380	SWD	1914	5674.00	0
380	SWD	1915	5691.00	0
380	SWD	1916	5711.00	0
380	SWD	1917	5779.00	0
380	SWD	1918	5802.00	0
380	SWD	1919	5830.00	0
380	SWD	1920	5876.00	0
380	SWD	1921	5929.00	0
380	SWD	1922	5971.00	0
380	SWD	1923	5997.00	0
380	SWD	1924	6021.00	0
380	SWD	1925	6045.00	0
380	SWD	1926	6064.00	0
380	SWD	1927	6081.00	0
380	SWD	1928	6097.00	0
380	SWD	1929	6113.00	0
380	SWD	1930	6131.00	0
380	SWD	1931	6152.00	0
380	SWD	1932	6176.00	0
380	SWD	1933	6201.00	0
380	SWD	1934	6222.00	0
380	SWD	1935	6242.00	0
380	SWD	1936	6259.00	0
380	SWD	1937	6280.00	0
380	SWD	1938	6300.00	0
380	SWD	1939	6320.00	0
380	SWD	1940	6360.00	0
380	SWD	1941	6390.00	0
380	SWD	1942	6430.00	0
380	SWD	1943	6490.00	0
380	SWD	1944	6560.00	0
380	SWD	1945	6640.00	0
380	SWD	1946	6720.00	0
380	SWD	1947	6800.00	0
380	SWD	1948	6925.00	0
380	SWD	1949	6986.00	0
380	SWD	1950	7047.00	0
380	SWD	1951	7099.00	0
380	SWD	1952	7151.00	0
380	SWD	1953	7192.00	0
380	SWD	1954	7235.00	0
380	SWD	1955	7262.00	0
380	SWD	1956	7316.00	0
380	SWD	1957	7367.00	0
380	SWD	1958	7415.00	0
380	SWD	1959	7454.00	0
380	SWD	1960	7480.00	0
380	SWD	1961	7520.00	0
380	SWD	1962	7562.00	0
380	SWD	1963	7604.00	0
380	SWD	1964	7661.00	0
380	SWD	1965	7734.00	0
380	SWD	1966	7808.00	0
380	SWD	1967	7868.00	0
380	SWD	1968	7914.00	0
380	SWD	1969	7970.00	0
380	SWD	1970	8043.00	0
380	SWD	1971	8098.00	0
380	SWD	1972	8122.00	0
380	SWD	1973	8137.00	0
380	SWD	1974	8161.00	0
380	SWD	1975	8193.00	0
380	SWD	1976	8222.00	0
380	SWD	1977	8252.00	0
380	SWD	1978	8276.00	0
380	SWD	1979	8294.00	0
380	SWD	1980	8310.00	0
380	SWD	1981	8320.00	0
380	SWD	1982	8325.00	0
380	SWD	1983	8329.00	0
380	SWD	1984	8337.00	0
380	SWD	1985	8350.00	0
380	SWD	1986	8370.00	0
380	SWD	1987	8398.00	0
380	SWD	1988	8437.00	0
380	SWD	1989	8493.00	0
380	SWD	1990	8559.00	0
380	SWD	1991	8617.00	0
380	SWD	1992	8668.00	0
380	SWD	1993	8719.00	0
380	SWD	1994	8781.00	0
380	SWD	1995	8831.00	0
380	SWD	1996	8843.00	0
380	SWD	1997	8846.00	0
380	SWD	1998	8875.00	0
380	SWD	1999	8892.00	0
380	SWD	2000	8910.00	0
380	SWD	2001	8910.00	0
380	SWD	2002	8910.00	3
380	SWD	2003	8910.00	3
380	SWD	2004	8910.00	3
385	NOR	1905	2303.00	0
385	NOR	1906	2313.00	0
385	NOR	1907	2324.00	0
385	NOR	1908	2333.00	0
385	NOR	1909	2358.00	0
385	NOR	1910	2376.00	0
385	NOR	1911	2390.00	0
385	NOR	1912	2411.00	0
385	NOR	1913	2435.00	0
385	NOR	1914	2458.00	0
385	NOR	1915	2486.00	0
385	NOR	1916	2509.00	0
385	NOR	1917	2535.00	0
385	NOR	1918	2565.00	0
385	NOR	1919	2589.00	0
385	NOR	1920	2616.00	0
385	NOR	1921	2653.00	0
385	NOR	1922	2682.00	0
385	NOR	1923	2707.00	0
385	NOR	1924	2719.00	0
385	NOR	1925	2738.00	0
385	NOR	1926	2755.00	0
385	NOR	1927	2770.00	0
385	NOR	1928	2778.00	0
385	NOR	1929	2790.00	0
385	NOR	1930	2799.00	0
385	NOR	1931	2815.00	0
385	NOR	1932	2832.00	0
385	NOR	1933	2850.00	0
385	NOR	1934	2866.00	0
385	NOR	1935	2882.00	0
385	NOR	1936	2896.00	0
385	NOR	1937	2910.00	0
385	NOR	1938	2926.00	0
385	NOR	1939	2944.00	0
385	NOR	1940	2963.00	0
385	NOR	1941	2982.20	1
385	NOR	1942	2998.20	1
385	NOR	1943	3019.50	1
385	NOR	1944	3045.30	1
385	NOR	1945	3075.00	0
385	NOR	1946	3107.00	0
385	NOR	1947	3146.00	0
385	NOR	1948	3201.00	0
385	NOR	1949	3234.00	0
385	NOR	1950	3265.00	0
385	NOR	1951	3296.00	0
385	NOR	1952	3328.00	0
385	NOR	1953	3361.00	0
385	NOR	1954	3394.00	0
385	NOR	1955	3427.00	0
385	NOR	1956	3460.00	0
385	NOR	1957	3492.00	0
385	NOR	1958	3523.00	0
385	NOR	1959	3553.00	0
385	NOR	1960	3581.00	0
385	NOR	1961	3610.00	0
385	NOR	1962	3639.00	0
385	NOR	1963	3667.00	0
385	NOR	1964	3694.00	0
385	NOR	1965	3723.00	0
385	NOR	1966	3753.00	0
385	NOR	1967	3785.00	0
385	NOR	1968	3819.00	0
385	NOR	1969	3851.00	0
385	NOR	1970	3877.00	0
385	NOR	1971	3903.00	0
385	NOR	1972	3933.00	0
385	NOR	1973	3961.00	0
385	NOR	1974	3985.00	0
385	NOR	1975	4007.00	0
385	NOR	1976	4026.00	0
385	NOR	1977	4043.00	0
385	NOR	1978	4059.00	0
385	NOR	1979	4073.00	0
385	NOR	1980	4086.00	0
385	NOR	1981	4100.00	0
385	NOR	1982	4115.00	0
385	NOR	1983	4128.00	0
385	NOR	1984	4140.00	0
385	NOR	1985	4153.00	0
385	NOR	1986	4167.00	0
385	NOR	1987	4187.00	0
385	NOR	1988	4209.00	0
385	NOR	1989	4227.00	0
385	NOR	1990	4241.00	0
385	NOR	1991	4262.00	0
385	NOR	1992	4286.00	0
385	NOR	1993	4312.00	0
385	NOR	1994	4325.00	0
385	NOR	1995	4359.00	0
385	NOR	1996	4381.00	0
385	NOR	1997	4406.00	0
385	NOR	1998	4419.00	0
385	NOR	1999	4442.00	0
385	NOR	2000	4465.00	0
385	NOR	2001	4465.00	0
385	NOR	2002	4451.54	3
385	NOR	2003	4438.12	3
385	NOR	2004	4424.74	3
390	DEN	1816	1761.00	0
390	DEN	1817	1775.00	0
390	DEN	1818	1790.00	0
390	DEN	1819	1804.00	0
390	DEN	1820	1819.00	0
390	DEN	1821	1833.00	0
390	DEN	1822	1848.00	0
390	DEN	1823	1863.00	0
390	DEN	1824	1878.00	0
390	DEN	1825	1893.00	0
390	DEN	1826	1908.00	0
390	DEN	1827	1924.00	0
390	DEN	1828	1939.00	0
390	DEN	1829	1955.00	0
390	DEN	1830	1971.00	0
390	DEN	1831	1987.00	0
390	DEN	1832	2003.00	0
390	DEN	1833	2019.00	0
390	DEN	1834	2035.00	0
390	DEN	1835	2051.00	0
390	DEN	1836	2067.00	0
390	DEN	1837	2083.00	0
390	DEN	1838	2099.00	0
390	DEN	1839	2116.00	0
390	DEN	1840	2133.00	0
390	DEN	1841	2153.00	0
390	DEN	1842	2175.00	0
390	DEN	1843	2196.00	0
390	DEN	1844	2217.00	0
390	DEN	1845	2239.00	0
390	DEN	1846	2258.00	0
390	DEN	1847	2277.00	0
390	DEN	1848	2296.00	0
390	DEN	1849	2316.00	0
390	DEN	1850	2336.00	0
390	DEN	1851	2362.00	0
390	DEN	1852	2388.00	0
390	DEN	1853	2415.00	0
390	DEN	1854	2442.00	0
390	DEN	1855	2469.00	0
390	DEN	1856	2496.00	0
390	DEN	1857	2523.00	0
390	DEN	1858	2550.00	0
390	DEN	1859	2577.00	0
390	DEN	1860	2605.00	0
390	DEN	1861	2633.00	0
390	DEN	1862	2662.00	0
390	DEN	1863	2691.00	0
390	DEN	1864	1716.00	0
390	DEN	1865	1718.00	0
390	DEN	1866	1720.00	0
390	DEN	1867	1740.00	0
390	DEN	1868	1760.00	0
390	DEN	1869	1780.00	0
390	DEN	1870	1790.00	0
390	DEN	1871	1810.00	0
390	DEN	1872	1820.00	0
390	DEN	1873	1840.00	0
390	DEN	1874	1860.00	0
390	DEN	1875	1870.00	0
390	DEN	1876	1890.00	0
390	DEN	1877	1920.00	0
390	DEN	1878	1940.00	0
390	DEN	1879	1960.00	0
390	DEN	1880	1980.00	0
390	DEN	1881	1990.00	0
390	DEN	1882	2010.00	0
390	DEN	1883	2030.00	0
390	DEN	1884	2050.00	0
390	DEN	1885	2080.00	0
390	DEN	1886	2100.00	0
390	DEN	1887	2120.00	0
390	DEN	1888	2140.00	0
390	DEN	1889	2160.00	0
390	DEN	1890	2180.00	0
390	DEN	1891	2190.00	0
390	DEN	1892	2210.00	0
390	DEN	1893	2230.00	0
390	DEN	1894	2250.00	0
390	DEN	1895	2280.00	0
390	DEN	1896	2310.00	0
390	DEN	1897	2340.00	0
390	DEN	1898	2370.00	0
390	DEN	1899	2400.00	0
390	DEN	1900	2430.00	0
390	DEN	1901	2460.00	0
390	DEN	1902	2490.00	0
390	DEN	1903	2520.00	0
390	DEN	1904	2550.00	0
390	DEN	1905	2570.00	0
390	DEN	1906	2600.00	0
390	DEN	1907	2630.00	0
390	DEN	1908	2670.00	0
390	DEN	1909	2700.00	0
390	DEN	1910	2740.00	0
390	DEN	1911	2770.00	0
390	DEN	1912	2800.00	0
390	DEN	1913	2830.00	0
390	DEN	1914	2870.00	0
390	DEN	1915	2900.00	0
390	DEN	1916	2940.00	0
390	DEN	1917	2970.00	0
390	DEN	1918	3010.00	0
390	DEN	1919	3040.00	0
390	DEN	1920	3080.00	0
390	DEN	1921	3280.00	0
390	DEN	1922	3320.00	0
390	DEN	1923	3360.00	0
390	DEN	1924	3390.00	0
390	DEN	1925	3420.00	0
390	DEN	1926	3450.00	0
390	DEN	1927	3470.00	0
390	DEN	1928	3500.00	0
390	DEN	1929	3520.00	0
390	DEN	1930	3540.00	0
390	DEN	1931	3570.00	0
390	DEN	1932	3600.00	0
390	DEN	1933	3630.00	0
390	DEN	1934	3670.00	0
390	DEN	1935	3690.00	0
390	DEN	1936	3720.00	0
390	DEN	1937	3750.00	0
390	DEN	1938	3780.00	0
390	DEN	1939	3800.00	0
390	DEN	1940	3830.00	0
390	DEN	1941	3860.24	3
390	DEN	1942	3890.71	3
390	DEN	1943	3922.62	3
390	DEN	1944	3980.88	3
390	DEN	1945	4040.00	0
390	DEN	1946	4100.00	0
390	DEN	1947	4150.00	0
390	DEN	1948	4190.00	0
390	DEN	1949	4230.00	0
390	DEN	1950	4270.00	0
390	DEN	1951	4304.00	0
390	DEN	1952	4336.00	0
390	DEN	1953	4369.00	0
390	DEN	1954	4407.00	0
390	DEN	1955	4439.00	0
390	DEN	1956	4466.00	0
390	DEN	1957	4488.00	0
390	DEN	1958	4515.00	0
390	DEN	1959	4547.00	0
390	DEN	1960	4581.00	0
390	DEN	1961	4610.00	0
390	DEN	1962	4647.00	0
390	DEN	1963	4684.00	0
390	DEN	1964	4720.00	0
390	DEN	1965	4758.00	0
390	DEN	1966	4795.00	0
390	DEN	1967	4836.00	0
390	DEN	1968	4865.00	0
390	DEN	1969	4891.00	0
390	DEN	1970	4929.00	0
390	DEN	1971	4963.00	0
390	DEN	1972	4992.00	0
390	DEN	1973	5022.00	0
390	DEN	1974	5045.00	0
390	DEN	1975	5060.00	0
390	DEN	1976	5073.00	0
390	DEN	1977	5088.00	0
390	DEN	1978	5104.00	0
390	DEN	1979	5117.00	0
390	DEN	1980	5123.00	0
390	DEN	1981	5122.00	0
390	DEN	1982	5118.00	0
390	DEN	1983	5114.00	0
390	DEN	1984	5112.00	0
390	DEN	1985	5114.00	0
390	DEN	1986	5121.00	0
390	DEN	1987	5127.00	0
390	DEN	1988	5130.00	0
390	DEN	1989	5133.00	0
390	DEN	1990	5140.00	0
390	DEN	1991	5154.00	0
390	DEN	1992	5170.00	0
390	DEN	1993	5189.00	0
390	DEN	1994	5205.00	0
390	DEN	1995	5228.00	0
390	DEN	1996	5262.00	0
390	DEN	1997	5284.00	0
390	DEN	1998	5270.00	0
390	DEN	1999	5282.00	0
390	DEN	2000	5293.00	0
390	DEN	2001	5293.00	0
390	DEN	2002	5293.00	3
390	DEN	2003	5293.00	3
390	DEN	2004	5293.00	3
395	ICE	1944	127.00	0
395	ICE	1945	129.00	0
395	ICE	1946	132.00	0
395	ICE	1947	134.00	0
395	ICE	1948	137.00	0
395	ICE	1949	140.00	0
395	ICE	1950	143.00	0
395	ICE	1951	146.00	0
395	ICE	1952	148.00	0
395	ICE	1953	151.00	0
395	ICE	1954	155.00	0
395	ICE	1955	158.00	0
395	ICE	1956	161.00	0
395	ICE	1957	165.00	0
395	ICE	1958	169.00	0
395	ICE	1959	172.00	0
395	ICE	1960	176.00	0
395	ICE	1961	179.00	0
395	ICE	1962	182.00	0
395	ICE	1963	185.00	0
395	ICE	1964	189.00	0
395	ICE	1965	192.00	0
395	ICE	1966	196.00	0
395	ICE	1967	199.00	0
395	ICE	1968	201.00	0
395	ICE	1969	203.00	0
395	ICE	1970	204.00	0
395	ICE	1971	206.00	0
395	ICE	1972	209.00	0
395	ICE	1973	212.00	0
395	ICE	1974	215.00	0
395	ICE	1975	218.00	0
395	ICE	1976	220.00	0
395	ICE	1977	222.00	0
395	ICE	1978	224.00	0
395	ICE	1979	226.00	0
395	ICE	1980	228.00	0
395	ICE	1981	231.00	0
395	ICE	1982	234.00	0
395	ICE	1983	237.00	0
395	ICE	1984	239.00	0
395	ICE	1985	241.00	0
395	ICE	1986	243.00	0
395	ICE	1987	246.00	0
395	ICE	1988	250.00	0
395	ICE	1989	253.00	0
395	ICE	1990	255.00	0
395	ICE	1991	258.00	0
395	ICE	1992	261.00	0
395	ICE	1993	264.00	0
395	ICE	1994	266.00	0
395	ICE	1995	267.00	0
395	ICE	1996	269.00	0
395	ICE	1997	271.00	0
395	ICE	1998	276.00	0
395	ICE	1999	279.00	0
395	ICE	2000	281.00	0
395	ICE	2001	281.00	0
395	ICE	2002	281.00	3
395	ICE	2003	281.00	3
395	ICE	2004	281.00	3
402	CAP	1975	297.00	0
402	CAP	1976	303.00	0
402	CAP	1977	282.00	0
402	CAP	1978	284.00	0
402	CAP	1979	286.00	0
402	CAP	1980	296.00	0
402	CAP	1981	292.00	0
402	CAP	1982	296.00	0
402	CAP	1983	319.00	0
402	CAP	1984	326.00	0
402	CAP	1985	333.00	0
402	CAP	1986	339.00	0
402	CAP	1987	347.00	0
402	CAP	1988	327.00	0
402	CAP	1989	333.00	0
402	CAP	1990	341.00	0
402	CAP	1991	349.00	0
402	CAP	1992	358.00	0
402	CAP	1993	367.00	0
402	CAP	1994	377.00	0
402	CAP	1995	386.00	0
402	CAP	1996	396.00	0
402	CAP	1997	406.00	0
402	CAP	1998	408.00	0
402	CAP	1999	418.00	0
402	CAP	2000	428.00	0
402	CAP	2001	428.00	0
402	CAP	2002	428.00	3
402	CAP	2003	428.00	3
402	CAP	2004	428.00	3
403	STP	1975	83.00	0
403	STP	1976	85.00	0
403	STP	1977	88.00	0
403	STP	1978	90.00	0
403	STP	1979	92.00	0
403	STP	1980	94.00	0
403	STP	1981	96.00	0
403	STP	1982	99.00	0
403	STP	1983	100.00	0
403	STP	1984	102.00	0
403	STP	1985	104.00	0
403	STP	1986	107.00	0
403	STP	1987	109.00	0
403	STP	1988	111.00	0
403	STP	1989	113.00	0
403	STP	1990	115.00	0
403	STP	1991	121.00	0
403	STP	1992	120.00	0
403	STP	1993	122.00	0
403	STP	1994	125.00	0
403	STP	1995	127.00	0
403	STP	1996	135.00	0
403	STP	1997	138.00	0
403	STP	1998	141.00	0
403	STP	1999	144.00	0
403	STP	2000	147.00	0
403	STP	2001	147.00	0
403	STP	2002	147.00	3
403	STP	2003	147.00	3
403	STP	2004	147.00	3
404	GNB	1974	599.00	0
404	GNB	1975	627.00	0
404	GNB	1976	660.00	0
404	GNB	1977	696.00	0
404	GNB	1978	732.00	0
404	GNB	1979	764.00	0
404	GNB	1980	781.00	0
404	GNB	1981	797.00	0
404	GNB	1982	814.00	0
404	GNB	1983	832.00	0
404	GNB	1984	850.00	0
404	GNB	1985	869.00	0
404	GNB	1986	889.00	0
404	GNB	1987	910.00	0
404	GNB	1988	932.00	0
404	GNB	1989	944.00	0
404	GNB	1990	964.00	0
404	GNB	1991	984.00	0
404	GNB	1992	1005.00	0
404	GNB	1993	1026.00	0
404	GNB	1994	1047.00	0
404	GNB	1995	1069.00	0
404	GNB	1996	1091.00	0
404	GNB	1997	1112.00	0
404	GNB	1998	1161.00	0
404	GNB	1999	1187.00	0
404	GNB	2000	1213.00	0
404	GNB	2001	1213.00	0
404	GNB	2002	1213.00	3
404	GNB	2003	1213.00	3
404	GNB	2004	1213.00	3
411	EQG	1968	281.00	0
411	EQG	1969	286.00	0
411	EQG	1970	291.00	0
411	EQG	1971	283.00	0
411	EQG	1972	270.00	0
411	EQG	1973	253.00	0
411	EQG	1974	238.00	0
411	EQG	1975	225.00	0
411	EQG	1976	216.00	0
411	EQG	1977	209.00	0
411	EQG	1978	207.00	0
411	EQG	1979	209.00	0
411	EQG	1980	217.00	0
411	EQG	1981	231.00	0
411	EQG	1982	251.00	0
411	EQG	1983	273.00	0
411	EQG	1984	294.00	0
411	EQG	1985	312.00	0
411	EQG	1986	324.00	0
411	EQG	1987	333.00	0
411	EQG	1988	333.00	0
411	EQG	1989	340.00	0
411	EQG	1990	348.00	0
411	EQG	1991	356.00	0
411	EQG	1992	369.00	0
